CCLE_ID,depMapID,TCGA_cancer_type,COSMIC1,COSMIC2,COSMIC3,COSMIC4,COSMIC5,COSMIC6,COSMIC7,COSMIC8,COSMIC9,COSMIC10,COSMIC11,COSMIC12,COSMIC13,COSMIC14,COSMIC15,COSMIC16,COSMIC17,COSMIC18,COSMIC19,COSMIC20,COSMIC21,COSMIC22,COSMIC23,COSMIC24,COSMIC25,COSMIC26,COSMIC27,COSMIC28,COSMIC29,COSMIC30
TT_OESOPHAGUS,ACH-000561,ESCA,56.10109102,23.77353017,0,51.8357323,277.737322,55.31762363,75.23220863,0,0,0,0,0,9.002492238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KYSE70_OESOPHAGUS,ACH-000784,ESCA,34.28890121,0,0,98.38812099,222.3168611,111.2728042,212.9456312,0,0,0,0,0,47.60209286,0,0,0,10.18558841,0,0,0,0,0,0,0,0,0,0,0,0,0
TE11_OESOPHAGUS,ACH-000488,ESCA,37.7514203,20.21578466,0,85.51396649,214.3978007,101.8761063,59.1182129,0,0,0,0,0,62.44351176,0,0,0,1.683196796,0,0,0,0,0,0,0,0,0,0,0,0,0
TE1_OESOPHAGUS,ACH-000647,ESCA,54.92037221,0,0,102.6831345,186.687609,101.8591436,47.29691762,0,0,0,0,0,37.32004174,0,0,50.9422939,0,0,0,0,0,0,0,0,0,31.29048743,0,0,0,0
TE5_OESOPHAGUS,ACH-000408,ESCA,95.99935001,53.80422446,0,117.9593998,219.9688683,1.631886324,81.19589957,0,0,0,0,0,51.56741035,0,26.80810975,0,0,0,0,0,3.064851482,0,0,0,0,0,0,0,0,0
TE15_OESOPHAGUS,ACH-000353,ESCA,72.73632211,35.67493992,0,14.70330047,200.724516,40.65895368,40.01270149,0,0,0,0,0,64.89261368,0,3.716864734,0,10.68220401,0,0,0,1.197096202,0,0,0,0,0,0,0,0,0
OE19_OESOPHAGUS,ACH-000679,ESCA,93.33413251,5.097009386,0,15.17820533,233.4792048,46.62764517,17.37853614,0,0,0,0,0,14.69703036,0,1.957257457,0,2.250978854,0,0,0,0,0,0,0,0,0,0,0,0,0
KYSE510_OESOPHAGUS,ACH-000824,ESCA,51.00389195,9.616154453,0,88.83190211,127.9368904,43.44224619,326.9458323,0,0,0,0,0,90.15318518,0,37.06989744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KYSE30_OESOPHAGUS,ACH-000777,ESCA,43.15405818,50.41818724,0,179.1677069,261.0420366,98.95902787,309.7516136,0,0,0,0,0,89.44108443,0,0,0,7.066285139,0,0,0,0,0,0,0,0,0,0,0,0,0
KYSE150_OESOPHAGUS,ACH-000855,ESCA,78.06452476,0,0,151.6764155,226.882098,131.0429396,214.054909,0,0,0,0,0,42.06324328,0,21.21586975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHESOAD1_OESOPHAGUS,ACH-000216,ESCA,11.82876677,0,0,16.6870824,20.50598313,39.46616165,14.21945274,0,0,0,0,0,3.910361985,0,0,0,0,0,0,0,0,0,0,0,0,4.708200253,0,0,0,0
COLO680N_OESOPHAGUS,ACH-000717,ESCA,56.76434821,43.37684658,0,24.85156165,172.3005628,34.21150588,60.53840375,0,0,0,0,0,77.28923549,0,12.86730769,3.75348797,0,0,0,0,9.04674003,0,0,0,0,0,0,0,0,0
OE21_OESOPHAGUS,ACH-000544,ESCA,46.6707434,62.09606962,0,19.92792722,113.5155058,0,34.07066378,0,0,0,0,0,50.05333533,0,1.983390367,0,0,0,0,0,0,0,0,0,0,6.917758492,0,0,0,0
ESO26_OESOPHAGUS,ACH-001496,ESCA,59.34331626,0,0,13.13547964,100.869878,16.78855182,18.18369058,0,0,0,0,0,16.4008469,0,0,0,40.27823682,0,0,0,0,0,0,0,0,0,0,0,0,0
ESO51_OESOPHAGUS,ACH-001497,ESCA,78.55360643,0,0,20.19186719,148.2358665,33.03313462,26.76814078,0,0,0,0,0,12.50138763,0,23.29762588,0,13.41837098,0,0,0,0,0,0,0,0,0,0,0,0,0
FLO1_OESOPHAGUS,ACH-001500,ESCA,54.28540841,13.41591192,0,14.99861307,135.4566029,0,14.13305937,0,0,0,0,0,6.608069794,0,4.356655009,0,41.74567948,0,0,0,0,0,0,0,0,0,0,0,0,0
HCE4_OESOPHAGUS,ACH-002243,ESCA,40.45651443,61.26343417,0,54.32401199,118.460727,57.08853497,40.31092771,0,0,0,0,0,45.87684734,0,2.382356602,6.486809833,0,0,0,0,0,0,0,0,0,24.34983592,0,0,0,0
KYAE1_OESOPHAGUS,ACH-001544,ESCA,49.91055283,0,0,2.486639544,196.9296425,61.39031706,61.01442601,0,0,0,0,0,19.21861323,0,0,0,49.04980878,0,0,0,0,0,0,0,0,0,0,0,0,0
KYSE220_OESOPHAGUS,ACH-002263,ESCA,58.39795675,29.01575216,0,58.16635954,277.0308633,0,206.6044148,0,0,0,0,0,58.70380795,0,11.58663591,0,9.494209513,0,0,0,0,0,0,0,0,0,0,0,0,0
KYSE50_OESOPHAGUS,ACH-002264,ESCA,54.9832433,2.302587473,0,36.82441204,185.3531783,35.35484249,162.4416581,0,0,0,0,0,15.74007821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OACM51_OESOPHAGUS,ACH-001368,ESCA,46.36770069,0,0,4.563409831,63.92637422,41.13430684,17.30107298,0,0,0,0,0,8.108004892,0,0,0,37.58769734,0,0,0,12.01143321,0,0,0,0,0,0,0,0,0
OACP4C_OESOPHAGUS,ACH-002292,ESCA,20.83759635,8.313089903,0,33.73915061,61.26552722,0,0,0,0,0,0,0,2.612297648,0,23.57305493,0,13.54707408,0,0,0,11.13928394,0,0,0,0,0,0,0,0,0
SKGT4_OESOPHAGUS,ACH-001654,ESCA,30.54397516,4.454870817,0,7.287884255,102.7125992,9.516943243,13.04030728,0,0,0,0,0,1.792733874,0,12.65914719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE12_OESOPHAGUS,ACH-002311,ESCA,32.73372486,16.79324821,0,0,160.7458587,65.10716382,51.33178559,0,0,0,0,0,37.28821884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LN229_CENTRAL_NERVOUS_SYSTEM,ACH-000595,GBM,54.97425259,8.079182784,0,0,421.1384783,0,0,0,0,10.07731664,0,0,39.73076971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF126_CENTRAL_NERVOUS_SYSTEM,ACH-000609,GBM,57.6114463,0,0,0,237.9549011,0,0,0,0,3.854250018,0,0,12.57940258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BECKER_CENTRAL_NERVOUS_SYSTEM,ACH-001016,GBM,24.71760195,6.585303297,0,0,218.6911918,0,0,0,0,15.00590292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF295_CENTRAL_NERVOUS_SYSTEM,ACH-000376,GBM,41.49041988,11.89446552,0,0,276.8834711,0,0,0,0,22.88240306,0,0,12.8492404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M059K_CENTRAL_NERVOUS_SYSTEM,ACH-000152,GBM,23.26517936,4.62014556,0,0,80.36699204,0,0,0,0,0,0,0,1.747683036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445,GBM,60.86783533,5.031416,0,0,266.9187683,0,0,0,0,8.28576594,0,0,12.89621438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNS81_CENTRAL_NERVOUS_SYSTEM,ACH-000479,GBM,68.69121081,5.204675869,0,0,268.5562274,0,0,0,0,0,0,0,11.54743838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG1C_CENTRAL_NERVOUS_SYSTEM,ACH-000126,GBM,43.8608281,5.191993597,0,0,205.9230167,0,0,0,0,0,0,0,10.02416164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM38_CENTRAL_NERVOUS_SYSTEM,ACH-000269,GBM,59.87240601,10.53327437,0,0,364.0006143,0,0,0,0,8.257737932,0,0,16.33596736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS1_CENTRAL_NERVOUS_SYSTEM,ACH-000464,GBM,65.39918684,0,0,0,247.1423941,0,0,0,0,0,0,0,4.458419098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YH13_CENTRAL_NERVOUS_SYSTEM,ACH-000469,GBM,70.7703041,10.03052447,0,0,244.8381624,0,0,0,0,0,0,0,3.361009023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKMG_CENTRAL_NERVOUS_SYSTEM,ACH-000244,GBM,44.38124239,7.708789744,0,0,158.9199078,0,0,0,0,2.738198365,0,0,3.25186175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U118MG_CENTRAL_NERVOUS_SYSTEM,ACH-000040,GBM,22.36287395,0,0,0,164.6737105,0,0,0,0,5.991358633,0,0,12.9720569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB1_CENTRAL_NERVOUS_SYSTEM,ACH-000738,GBM,94.09107112,49.94429791,0,0,457.5306417,0,0,0,0,9.227005873,0,0,10.20698344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU489_CENTRAL_NERVOUS_SYSTEM,ACH-000543,GBM,58.84506934,4.755371647,0,0,207.1691701,0,0,0,0,2.967318794,0,0,6.263070076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU201_CENTRAL_NERVOUS_SYSTEM,ACH-000623,GBM,83.22172689,5.523930127,0,0,217.2400669,0,0,0,0,0,0,0,6.014276087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU466_CENTRAL_NERVOUS_SYSTEM,ACH-000289,GBM,74.59557414,2.393474399,0,0,176.9357228,0,0,0,0,0,0,0,2.599588454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU1105_CENTRAL_NERVOUS_SYSTEM,ACH-000368,GBM,74.83904219,11.25330466,0,0,201.1734587,0,0,0,0,0,0,0,3.734194419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU626_CENTRAL_NERVOUS_SYSTEM,ACH-000370,GBM,61.15635915,5.88473454,0,0,178.5533165,0,0,0,0,0,0,0,5.405589796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,ACH-000329,GBM,61.23196049,3.532922196,0,0,166.2351173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SW1088_CENTRAL_NERVOUS_SYSTEM,ACH-000437,GBM,67.34245047,26.94131254,0,0,210.8170612,0,0,0,0,4.288477657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LN18_CENTRAL_NERVOUS_SYSTEM,ACH-000819,GBM,49.44072147,18.22844435,0,0,639.8742859,0,0,0,0,12.87154838,0,0,28.58499991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T98G_CENTRAL_NERVOUS_SYSTEM,ACH-000571,GBM,40.48380045,7.867901064,0,0,206.9704791,0,0,0,0,9.519067031,0,0,9.158752367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,ACH-000863,GBM,69.35037229,20.95155825,0,0,409.6980695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A172_CENTRAL_NERVOUS_SYSTEM,ACH-000558,GBM,35.67626968,4.155253825,0,0,269.9856823,0,0,0,0,13.87989545,0,0,3.302898776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMS10_CENTRAL_NERVOUS_SYSTEM,ACH-000102,GBM,42.44259316,3.384353922,0,0,122.0626954,0,0,0,0,0,0,0,5.110357551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,GBM,40.76370765,8.233423984,0,0,205.1496743,0,0,0,0,0,0,0,8.853194056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKG1_CENTRAL_NERVOUS_SYSTEM,ACH-000570,GBM,78.03997842,19.24313741,0,0,346.9896655,0,0,0,0,4.377053957,0,0,10.35016475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U251MG_CENTRAL_NERVOUS_SYSTEM,ACH-000232,GBM,30.26790858,32.85880324,0,0,216.8732882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS1_CENTRAL_NERVOUS_SYSTEM,ACH-000631,GBM,79.57653159,3.31609141,0,0,361.3726844,0,0,0,0,0,0,0,15.73035883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,GBM,50.32742431,8.240058157,0,0,197.5181001,0,0,0,0,0,0,0,1.914417448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U87MG_CENTRAL_NERVOUS_SYSTEM,ACH-000075,GBM,28.10979027,7.757656912,0,0,135.0078966,0,0,0,0,1.124656261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M059J_CENTRAL_NERVOUS_SYSTEM,ACH-001118,GBM,31.999984,6.143274018,0,0,142.4536839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF268_CENTRAL_NERVOUS_SYSTEM,ACH-000655,GBM,57.87027648,7.707773012,0,0,213.4347527,0,0,0,0,7.602843782,0,0,4.384354052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNB75_CENTRAL_NERVOUS_SYSTEM,ACH-000504,GBM,58.18747044,15.51658061,0,0,210.2959489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D247MG_CENTRAL_NERVOUS_SYSTEM,ACH-002224,GBM,59.55248946,0,0,0,176.9139962,0,0,0,0,1.569131504,0,0,4.964382786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D263MG_CENTRAL_NERVOUS_SYSTEM,ACH-002225,GBM,39.97494162,2.285550552,0,0,114.2379092,0,0,0,0,0,0,0,7.501598593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D392MG_CENTRAL_NERVOUS_SYSTEM,ACH-002227,GBM,44.7095745,4.306022598,0,0,156.9557938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D542MG_CENTRAL_NERVOUS_SYSTEM,ACH-002230,GBM,41.38730851,12.82681802,0,0,222.6212074,0,0,0,0,4.950036088,0,0,6.214629994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D566MG_CENTRAL_NERVOUS_SYSTEM,ACH-002231,GBM,39.3250761,0,0,0,107.8482113,0,0,0,0,0,0,0,4.826712632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM,ACH-002269,GBM,50.36932193,22.57887322,0,0,426.3246953,0,0,0,0,0,0,0,39.72710955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKMG1_CENTRAL_NERVOUS_SYSTEM,ACH-002304,GBM,39.51284385,16.39771463,0,0,213.314943,0,0,0,0,16.77449856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D423MG_CENTRAL_NERVOUS_SYSTEM,ACH-002228,GBM,48.78230431,3.364497233,0,0,134.6876218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D245MG_CENTRAL_NERVOUS_SYSTEM,ACH-002223,GBM,56.26318812,6.803621246,0,0,176.1396894,0,0,0,0,0,0,0,5.793501192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LN405_CENTRAL_NERVOUS_SYSTEM,ACH-002268,GBM,72.85618134,0,0,0,154.4199397,0,0,0,0,0,0,0,1.723878981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BICR56_UPPER_AERODIGESTIVE_TRACT,ACH-000771,HNSC,54.42451087,33.99671019,0,27.36328305,74.58757311,11.22982341,52.69520056,0,0,0,0,0,58.35089845,0,0,7.856294839,0,0,0,0,0,0,0,0,0,24.49570551,0,0,0,0
BICR16_UPPER_AERODIGESTIVE_TRACT,ACH-000503,HNSC,26.00953664,13.06371789,0,20.89883081,88.61470822,48.31282094,12.11476697,0,0,0,0,0,60.3602895,0,0,40.30754551,0,0,0,0,7.317783532,0,0,0,0,0,0,0,0,0
BICR6_UPPER_AERODIGESTIVE_TRACT,ACH-000415,HNSC,17.70187513,0,0,46.62798131,44.8247941,31.42013328,20.5055116,0,0,0,0,0,16.36724201,0,0,26.55246257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHY_UPPER_AERODIGESTIVE_TRACT,ACH-000548,HNSC,55.90620938,18.15209233,0,144.9096928,94.97879816,154.9819802,35.56296788,0,0,0,0,0,40.50825923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU1214_UPPER_AERODIGESTIVE_TRACT,ACH-000715,HNSC,59.77518397,17.37839548,0,74.04543625,134.2358444,44.9059685,26.63365911,0,0,0,0,0,24.26477145,0,0,0,0,0,0,0,6.76074082,0,0,0,0,0,0,0,0,0
BICR22_UPPER_AERODIGESTIVE_TRACT,ACH-000794,HNSC,56.4502789,22.58455297,0,37.14155657,62.88731537,20.97430272,46.68163977,0,0,0,0,0,63.84402125,0,0,7.566195731,0,0,0,0,0,0,0,0,0,25.48981458,0,0,0,0
BICR18_UPPER_AERODIGESTIVE_TRACT,ACH-000992,HNSC,879.4635559,382.4088774,0,0,36853.07364,2180.380492,3454.88559,0,0,0,0,0,222.1888063,0,0,5059.908161,0,0,0,0,0,0,0,0,0,15148.69088,0,0,0,0
YD15_SALIVARY_GLAND,ACH-000836,HNSC,23.83159527,9.455494233,0,7.229163073,77.88873735,5.89702348,34.70407075,0,0,0,0,0,55.84922508,0,3.546234184,0,0,0,0,0,5.598456574,0,0,0,0,0,0,0,0,0
YD10B_UPPER_AERODIGESTIVE_TRACT,ACH-000723,HNSC,51.66391459,14.83495538,0,61.01384992,183.5858449,34.90134975,74.87342438,0,0,0,0,0,9.126661069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSC2_UPPER_AERODIGESTIVE_TRACT,ACH-000472,HNSC,41.20306237,23.05730726,0,35.76546573,281.6957164,32.88357386,29.86967496,0,0,0,0,0,36.56532777,0,0,37.95987169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSC3_UPPER_AERODIGESTIVE_TRACT,ACH-000778,HNSC,69.85617412,31.03041014,0,73.61293616,191.7234609,43.73070893,38.6545213,0,0,0,0,0,117.6715146,0,23.72027382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSC4_UPPER_AERODIGESTIVE_TRACT,ACH-000546,HNSC,83.60900117,35.94704238,0,42.49994026,133.8703718,61.20353118,25.0788208,0,0,0,0,0,79.5315365,0,0,0,0,0,0,0,2.259755924,0,0,0,0,0,0,0,0,0
FADU_UPPER_AERODIGESTIVE_TRACT,ACH-000846,HNSC,59.63672525,40.31346091,0,208.4148523,155.1152294,55.69536372,38.62877149,0,0,0,0,0,42.21833816,0,33.20860227,0,0,0,0,0,7.768656441,0,0,0,0,0,0,0,0,0
CAL27_UPPER_AERODIGESTIVE_TRACT,ACH-000832,HNSC,65.1059114,121.3068953,0,34.89326544,95.69887967,0,48.58902422,0,0,0,0,0,135.1584979,0,39.71402052,21.53350556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCC9_UPPER_AERODIGESTIVE_TRACT,ACH-000181,HNSC,51.1600689,4.25393249,0,19.09964406,133.8082045,24.12548554,31.71817962,0,0,0,0,0,17.8344849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCC4_UPPER_AERODIGESTIVE_TRACT,ACH-000238,HNSC,43.061381,3.232027387,0,107.0508722,161.0941257,3.728456219,19.62139153,0,0,0,0,0,9.6530996,0,37.55851556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU1066_UPPER_AERODIGESTIVE_TRACT,ACH-000682,HNSC,54.37536839,49.97822319,0,28.66563234,112.2286427,26.1891816,26.54226581,0,0,0,0,0,75.83660144,0,24.18408452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU1041_UPPER_AERODIGESTIVE_TRACT,ACH-000618,HNSC,46.84699418,0,0,45.52037593,123.5559908,29.54217008,24.67757914,0,0,0,0,0,14.24732531,0,0,0,0,0,0,0,0,0,0,0,0,11.01618842,0,0,0,0
BICR31_UPPER_AERODIGESTIVE_TRACT,ACH-000228,HNSC,18.57538281,8.121626426,0,20.48968918,81.28209689,33.56152252,11.92492392,0,0,0,0,0,6.892422258,0,19.46734349,6.684992514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PECAPJ15_UPPER_AERODIGESTIVE_TRACT,ACH-000619,HNSC,56.47624153,27.18402016,0,21.15498405,78.29656432,0,25.62976621,0,0,0,0,0,112.5003537,0,9.311178049,86.44689201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PECAPJ49_UPPER_AERODIGESTIVE_TRACT,ACH-000735,HNSC,36.37135944,29.20410221,0,4.646570518,91.24105565,27.07499524,28.52471027,0,0,0,0,0,45.31322023,0,0,60.62398643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,ACH-000606,HNSC,18.99586258,7.830945209,0,10.76218742,77.42346564,22.91069749,11.4379341,0,0,0,0,0,0,0,0,11.27476321,0,0,0,0,1.364144352,0,0,0,0,0,0,0,0,0
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT,ACH-000732,HNSC,47.97940525,18.25989905,0,23.94875214,106.9174856,0,7.340829719,0,0,0,0,0,52.17590052,0,0,21.37772771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A253_SALIVARY_GLAND,ACH-000740,HNSC,36.7690786,30.61692366,0,140.7915277,74.35658996,56.24470281,27.82290712,0,0,0,0,0,116.3088323,0,0,0,0,0,0,0,9.957255915,0,0,0,0,17.13218187,0,0,0,0
CAL33_UPPER_AERODIGESTIVE_TRACT,ACH-000518,HNSC,53.15396426,3.390136578,0,39.23250834,124.7583382,27.81896841,56.98529561,0,0,0,0,0,3.517157266,0,6.798068612,29.94637802,0,0,0,0,0,0,0,0,0,6.399184721,0,0,0,0
SNU1076_UPPER_AERODIGESTIVE_TRACT,ACH-000549,HNSC,44.82779895,0,0,59.18570489,114.0656028,46.57708923,38.83052345,0,0,0,0,0,19.33987904,0,0,44.54739234,0,0,0,0,0,0,0,0,0,12.62600935,0,0,0,0
YD38_UPPER_AERODIGESTIVE_TRACT,ACH-000762,HNSC,56.62644387,0,0,52.4324494,271.3973089,65.70563401,114.1752364,0,0,0,0,0,12.08107893,0,0,9.581848502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU46_UPPER_AERODIGESTIVE_TRACT,ACH-000500,HNSC,30.32267396,0,0,135.0354068,98.30141634,76.90993585,39.19831575,0,0,0,0,0,21.47539789,0,0,0,0,0,0,0,26.1711627,0,0,0,0,6.585690738,0,0,0,0
YD8_UPPER_AERODIGESTIVE_TRACT,ACH-000630,HNSC,47.95541045,5.210834613,0,31.95194311,172.8570985,50.12283945,92.11687135,0,0,0,0,0,24.40948313,0,0,0,0,0,0,0,0,0,0,0,0,2.375519413,0,0,0,0
SNU899_UPPER_AERODIGESTIVE_TRACT,ACH-000692,HNSC,45.43555331,7.81121005,0,131.2079223,134.4271532,52.40938707,22.15259466,0,0,0,0,0,2.584297352,0,15.97188209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETROIT562_UPPER_AERODIGESTIVE_TRACT,ACH-000207,HNSC,28.90104524,2.138293922,0,63.45873045,81.80700676,35.27639873,8.791236014,0,0,0,0,0,13.30400131,0,10.1352346,0,0,0,0,0,0,0,0,0,0,17.18805297,0,0,0,0
SCC25_UPPER_AERODIGESTIVE_TRACT,ACH-000188,HNSC,28.65793881,4.126796102,0,12.91625417,108.0261005,41.43683041,8.698245521,0,0,0,0,0,10.63001473,0,0,0,0,0,0,0,2.507819706,0,0,0,0,0,0,0,0,0
SCC15_UPPER_AERODIGESTIVE_TRACT,ACH-000254,HNSC,42.45104053,2.652098631,0,18.86019541,104.3612881,22.02566302,13.32537868,0,0,0,0,0,15.07640778,0,22.22425057,0,0,0,0,0,0,0,0,0,0,7.76419721,0,0,0,0
HN_UPPER_AERODIGESTIVE_TRACT,ACH-001090,HNSC,47.11793426,6.555293244,0,27.97337733,185.5113982,18.52173746,27.9763411,0,0,0,0,0,49.72300201,0,2.620916383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB30HNC_UPPER_AERODIGESTIVE_TRACT,ACH-002212,HNSC,39.00224903,18.17597299,0,22.39606916,56.55379379,14.13011823,2.304645774,0,0,0,0,0,30.64832885,0,9.921688134,3.206664751,0,0,0,0,0,0,0,0,0,15.58017826,0,0,0,0
BB49HNC_UPPER_AERODIGESTIVE_TRACT,ACH-002213,HNSC,42.018584,18.19114279,0,19.87524503,130.3687182,24.44808611,25.17960138,0,0,0,0,0,14.35531082,0,21.53113636,23.37100932,0,0,0,0,15.66116602,0,0,0,0,0,0,0,0,0
BICR10_UPPER_AERODIGESTIVE_TRACT,ACH-001331,HNSC,45.13617007,4.434168296,0,35.36748835,83.89871792,53.52097715,23.17604121,0,0,0,0,0,31.466437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BICR78_UPPER_AERODIGESTIVE_TRACT,ACH-001332,HNSC,27.83623655,19.75995731,0,17.56183558,121.610923,2.425644309,7.952546584,0,0,0,0,0,8.924985542,0,6.406567378,0,0,0,0,0,0,0,0,0,0,3.521303765,0,0,0,0
CA922_UPPER_AERODIGESTIVE_TRACT,ACH-002043,HNSC,40.33123074,0,0,76.45442911,255.705846,52.42327329,36.48257947,0,0,0,0,0,25.17765044,0,4.424990943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOK_UPPER_AERODIGESTIVE_TRACT,ACH-002234,HNSC,34.25877839,7.308045294,0,0,106.3080745,0,11.13511982,0,0,0,0,0,10.85926277,0,40.13071922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3118_UPPER_AERODIGESTIVE_TRACT,ACH-002239,HNSC,14.51512944,1.012364806,0,12.73421635,83.20742344,18.99995908,11.97861368,0,0,0,0,0,16.35145817,0,5.79808109,1.40275394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO1N1_UPPER_AERODIGESTIVE_TRACT,ACH-002244,HNSC,38.07309892,0,0,42.45546038,126.1373095,38.04975933,35.52205398,0,0,0,0,0,18.85628398,0,14.90603395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO1U1_UPPER_AERODIGESTIVE_TRACT,ACH-002045,HNSC,40.24678654,8.966671055,0,60.78075054,184.4678849,47.17421988,50.99085258,0,0,0,0,0,12.37283446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHU011_UPPER_AERODIGESTIVE_TRACT,ACH-002249,HNSC,38.2324635,3.717478235,0,75.01278392,77.85916575,40.35174539,0,0,0,0,0,0,12.83985281,0,0,0,0,0,0,0,0,0,0,0,0,15.83685152,0,0,0,0
